rank,objective_value,sharpe_ratio,total_return,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,is_valid,regime_mult_Bull Trending,regime_mult_Bear Trending,regime_mult_Mean Reverting,regime_mult_High Volatility,regime_mult_Low Volatility,regime_mult_Breakout,regime_mult_Unknown,stop_loss_pct,take_profit_pct,max_position_size,vol_threshold_high_pct,vol_threshold_low_pct
1549,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1550,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1551,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1552,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1553,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1554,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1555,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1556,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1557,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1558,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1559,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1560,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1561,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1562,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1563,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1564,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1565,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1566,-2.098424728943073,-2.098424728943073,0.006124223879028223,-0.01121268718899682,0.27267664962827504,19,0.3684210526315789,1.458019940042248,True,1.5999999999999999,0.8999999999999999,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1567,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1568,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1569,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1570,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1571,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1572,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1573,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1574,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1575,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1576,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1577,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1578,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1579,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1580,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1581,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1582,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1583,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1584,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.5,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1585,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1586,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1587,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1588,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1589,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1590,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1591,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1592,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1593,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1594,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1595,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1596,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1597,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1598,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1599,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1600,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1601,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1602,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.7,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1603,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1604,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1605,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1606,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1607,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1608,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1609,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1610,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1611,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1612,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1613,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1614,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1615,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1616,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1617,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1618,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1619,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1620,-2.144320970349553,-2.144320970349553,0.0069163534689939965,-0.010113421400266543,0.3413501419441805,19,0.3684210526315789,1.5512506142991855,True,1.4,0.8999999999999999,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1621,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1622,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1623,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1624,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1625,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1626,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1627,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1628,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1629,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1630,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1631,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1632,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1633,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1634,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1635,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1636,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1637,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1638,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.5,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1639,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1640,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1641,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1642,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1643,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1644,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.0,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1645,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1646,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1647,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1648,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1649,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1650,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.2,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1651,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1652,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1653,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1654,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1655,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.7,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1656,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.7,1.4,0.7,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1657,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.8999999999999999,1.0,0.3,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1658,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.8999999999999999,1.0,0.3,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
1659,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.8999999999999999,1.0,0.5,1.1,0.7,0.1,0.1,0.15,0.2,75.0,25.0
1660,-2.1859978782908303,-2.1859978782908303,0.007708483058959992,-0.009299551304677805,0.41365892881305716,19,0.3684210526315789,1.6572187255221176,True,1.2,0.8999999999999999,1.0,0.5,1.1,0.7,0.2,0.1,0.15,0.2,75.0,25.0
